data,cf_fotovoltaico,cf_eolico,cf_wec,energia_consumata
2019-07-15T19:00:00,0.0,0.2129093365602838,0.26904832489057523,3987550.9796481896
2019-07-15T20:00:00,0.0,0.1949300811042822,0.1376299083520212,2722431.419373512
2019-07-15T21:00:00,0.0,0.2060745238748641,0.11208346475275116,2192209.5514851226
2019-07-15T22:00:00,0.0,0.35137489254670334,0.1376299083520212,1731189.0150589342
2019-07-15T23:00:00,0.0,0.37603248730972294,0.1376299083520212,1593651.4751786245
2019-07-16T00:00:00,0.0,0.4193803972292792,0.1376299083520212,1793407.369574128
2019-07-16T01:00:00,0.0,0.45597445012341825,0.1376299083520212,1595970.662807829
2019-07-16T02:00:00,0.0,0.43624141422984275,0.1376299083520212,1511629.8601372105
2019-07-16T03:00:00,0.0,0.37292418385998577,0.1376299083520212,1411754.1812087405
2019-07-16T04:00:00,0.0,0.30925065027198056,0.1376299083520212,1999998.4318337718
2019-07-16T05:00:00,0.0,0.17857469436341517,0.1376299083520212,2258766.9830075656
2019-07-16T06:00:00,0.0,0.07921955910613408,0.1376299083520212,2061369.7536798983
2019-07-16T07:00:00,0.017410000000000002,0.06978136480127892,0.1376299083520212,1572876.3632195923
2019-07-16T08:00:00,0.15656,0.10529911505007271,0.1376299083520212,1516523.1954345843
2019-07-16T09:00:00,0.28586,0.12756511294040682,0.1376299083520212,2293664.6789804287
2019-07-16T10:00:00,0.45976,0.21924131099308314,0.1376299083520212,2432456.509177125
2019-07-16T11:00:00,0.58084,0.28861792813256343,0.1376299083520212,2467859.0272696204
2019-07-16T12:00:00,0.63015,0.2505524428906425,0.1376299083520212,2576293.2871696944
2019-07-16T13:00:00,0.62017,0.08084244846722621,0.1376299083520212,2418130.8648656234
2019-07-16T14:00:00,0.52313,0.0,0.1376299083520212,2042701.7442931484
2019-07-16T15:00:00,0.41331,0.0,0.1376299083520212,1612790.967850031
2019-07-16T16:00:00,0.21977000000000002,0.0,0.1376299083520212,1888328.441792439
2019-07-16T17:00:00,0.0,0.0,0.1376299083520212,2030893.0508482922
2019-07-16T18:00:00,0.0,0.07194982253617913,0.11208346475275116,2953174.005444186
2019-07-16T19:00:00,0.0,0.13379899310583002,0.11208346475275116,3517438.2621569266
2019-07-16T20:00:00,0.0,0.1814890136194452,0.11208346475275116,2949573.065535558
2019-07-16T21:00:00,0.0,0.233802484495622,0.1376299083520212,2321343.5559743354
2019-07-16T22:00:00,0.0,0.08033816842166915,0.1376299083520212,1914932.7499417192
2019-07-16T23:00:00,0.0,0.1024488063353601,0.1376299083520212,1729018.9594494894
2019-07-17T00:00:00,0.0,0.1316809086560807,0.1376299083520212,1392042.3965628704
2019-07-17T01:00:00,0.0,0.1336886084007302,0.1376299083520212,1567090.7333231305
2019-07-17T02:00:00,0.0,0.1465160766704547,0.1376299083520212,1459540.1568437922
2019-07-17T03:00:00,0.0,0.1963637978781458,0.1376299083520212,1446884.5592916901
2019-07-17T04:00:00,0.0,0.2302405134928564,0.1376299083520212,1865163.411783826
2019-07-17T05:00:00,0.0,0.2265109208089876,0.1376299083520212,2019295.8813357793
2019-07-17T06:00:00,0.0,0.159929058516207,0.1376299083520212,2887740.2041342473
2019-07-17T07:00:00,0.01715,0.11918843148643944,0.1376299083520212,2171384.8267107457
2019-07-17T08:00:00,0.13533,0.10606681444666566,0.1376299083520212,2330833.329226171
2019-07-17T09:00:00,0.31677,0.08209907561006416,0.1376299083520212,2020427.825432278
2019-07-17T10:00:00,0.43636,0.0895997208446306,0.1376299083520212,2465639.2674488807
2019-07-17T11:00:00,0.5174099999999999,0.09409102942898313,0.1376299083520212,2486041.6741373288
2019-07-17T12:00:00,0.52901,0.0755146818905844,0.1376299083520212,2183477.842950527
2019-07-17T13:00:00,0.46025,0.0,0.1376299083520212,1997035.5732037632
2019-07-17T14:00:00,0.45529000000000003,0.0,0.1376299083520212,1359995.2886130903
2019-07-17T15:00:00,0.37044,0.0,0.1376299083520212,1944876.2466233715
2019-07-17T16:00:00,0.22449000000000002,0.0,0.1376299083520212,2005733.9635740179
2019-07-17T17:00:00,0.0,0.0,0.1376299083520212,2851711.630631864
2019-07-17T18:00:00,0.0,0.0,0.1376299083520212,2465482.9424930476
2019-07-17T19:00:00,0.0,0.0,0.1376299083520212,2627879.4205849417
2019-07-17T20:00:00,0.0,0.0,0.1376299083520212,2521135.163071987
2019-07-17T21:00:00,0.0,0.0,0.1376299083520212,2145608.696967505
2019-07-17T22:00:00,0.0,0.0,0.1376299083520212,2010799.3860970554
2019-07-17T23:00:00,0.0,0.0,0.1376299083520212,2152740.315617353
2019-07-18T00:00:00,0.0,0.0,0.1376299083520212,1873622.652812141
2019-07-18T01:00:00,0.0,0.0,0.1376299083520212,1387426.65580213
2019-07-18T02:00:00,0.0,0.0,0.1376299083520212,1490401.8413887434
2019-07-18T03:00:00,0.0,0.0,0.1376299083520212,1444284.5167789685
2019-07-18T04:00:00,0.0,0.0,0.1376299083520212,1369869.114853929
2019-07-18T05:00:00,0.0,0.0,0.11208346475275116,2407608.9230254292
2019-07-18T06:00:00,0.0,0.0,0.11208346475275116,2573325.11287832
2019-07-18T07:00:00,0.01018,0.0,0.11208346475275116,2418181.6013974384
2019-07-18T08:00:00,0.15552000000000002,0.0,0.11208346475275116,2702622.990036354
2019-07-18T09:00:00,0.29910000000000003,0.059883413304124514,0.11208346475275116,2006069.653697556
2019-07-18T10:00:00,0.44598000000000004,0.0,0.11208346475275116,2006682.1439181902
2019-07-18T11:00:00,0.5376299999999999,0.0,0.11208346475275116,2732153.4057137934
2019-07-18T12:00:00,0.57032,0.0,0.11208346475275116,2352054.105216046
2019-07-18T13:00:00,0.5268999999999999,0.0,0.11208346475275116,2587014.3650639746
2019-07-18T14:00:00,0.5248700000000001,0.0,0.11208346475275116,2450798.03145274
2019-07-18T15:00:00,0.42651999999999995,0.0634526228276022,0.11208346475275116,2475804.7414976875
2019-07-18T16:00:00,0.23187,0.05405273258797065,0.11208346475275116,2359763.0329500306
2019-07-18T17:00:00,0.0,0.06879424336134637,0.11208346475275116,2371384.9781253785
2019-07-18T18:00:00,0.0,0.09103404375114438,0.11208346475275116,4378463.302862203
2019-07-18T19:00:00,0.0,0.056414949120024996,0.11208346475275116,2113893.7495394177
2019-07-18T20:00:00,0.0,0.04653068681872078,0.11208346475275116,2852338.433067354
2019-07-18T21:00:00,0.0,0.07235767807446543,0.11208346475275116,2530755.008219592
2019-07-18T22:00:00,0.0,0.08636532552002003,0.11208346475275116,2369438.1959666265
2019-07-18T23:00:00,0.0,0.0,0.11208346475275116,1842930.6043924468
2019-07-19T00:00:00,0.0,0.0,0.08968500569474257,1637633.8509573042
2019-07-19T01:00:00,0.0,0.0,0.08968500569474257,1387581.096482099
2019-07-19T02:00:00,0.0,0.0,0.08968500569474257,1454241.3235290586
2019-07-19T03:00:00,0.0,0.0,0.08968500569474257,1588528.3742296123
2019-07-19T04:00:00,0.0,0.0,0.08968500569474257,2163134.892730381
2019-07-19T05:00:00,0.0,0.0,0.08968500569474257,2297623.4753664653
2019-07-19T06:00:00,0.0,0.0,0.08968500569474257,2005849.1883150183
2019-07-19T07:00:00,0.01024,0.0,0.08968500569474257,2209384.670071456
2019-07-19T08:00:00,0.09631999999999999,0.0,0.08968500569474257,1520455.0629803226
2019-07-19T09:00:00,0.20652,0.0,0.08968500569474257,2334174.0979731944
2019-07-19T10:00:00,0.3507,0.0,0.08968500569474257,2552236.251165185
2019-07-19T11:00:00,0.48607,0.0,0.08968500569474257,2893115.0175219597
